seq,time_s,dist_raw_m,dist_filt_m,err_m,fwd_cmd_mps,v_cmd,w_cmd,FL,FR,RL,RR,STOP,mode
49,4.804142,1.985559,0.156759,0.125407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
50,4.905045,1.978433,0.149633,0.119707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
51,5.003623,1.973242,0.144442,0.115554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
52,5.105020,1.950691,0.121891,0.097513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
53,5.205017,1.939295,0.110495,0.088396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
54,5.305021,1.926255,0.097455,0.077964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
55,5.405026,1.918666,0.089866,0.071893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
56,5.505023,1.912597,0.083797,0.067037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
57,5.603948,1.900268,0.071468,0.057174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
58,5.704325,1.883062,0.054262,0.043409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
59,5.803925,1.884745,0.055945,0.044756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
60,5.904730,1.885633,0.056833,0.045467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
61,6.003301,1.878382,0.049582,0.039666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
62,6.104211,1.874572,0.045772,0.036618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
63,6.205025,1.865971,0.037171,0.029737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
64,6.304202,1.860400,0.031600,0.025280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
65,6.403844,1.857704,0.028904,0.023123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
66,6.504613,1.843381,0.014581,0.011665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
67,6.603802,1.825875,-0.002925,-0.002340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
68,6.704009,1.814420,-0.014380,-0.011504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
69,6.804232,1.814693,-0.014107,-0.011285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
